"dates","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2014-07-09",23.860001,23.987499,23.690001,23.8475,145744000,21.490923
"2014-07-10",23.440001,23.887501,23.379999,23.76,158744000,21.412071
"2014-07-11",23.84,23.9725,23.715,23.805,136072000,21.452625
"2014-07-14",23.965,24.2225,23.9125,24.112499,171240000,21.729738
"2014-07-15",24.200001,24.2125,23.7575,23.83,181911600,21.475155
"2014-07-16",24.2425,24.275,23.684999,23.695,213585200,21.353493
"2014-07-17",23.7575,23.82,23.1425,23.272499,229192000,20.972748
"2014-07-18",23.405001,23.684999,23.254999,23.6075,199952000,21.274639
"2014-07-21",23.747499,23.75,23.43,23.485001,156316000,21.164248
"2014-07-22",23.67,23.7225,23.530001,23.68,220788000,21.339975
"2014-07-23",23.855,24.469999,23.7925,24.297501,371672000,21.89646
"2014-07-24",24.26,24.33,24.105,24.2575,182916000,21.860409
"2014-07-25",24.2125,24.459999,24.16,24.4175,173876000,22.004601
"2014-07-28",24.455,24.809999,24.387501,24.754999,221272000,22.308746
"2014-07-29",24.8325,24.860001,24.5625,24.594999,172572000,22.164555
"2014-07-30",24.610001,24.674999,24.4175,24.5375,132040000,22.11274
"2014-07-31",24.290001,24.362499,23.8325,23.9,227372000,21.538235
"2014-08-01",23.725,24.155001,23.702499,24.032499,194044000,21.657644
"2014-08-04",24.092501,24.145,23.7925,23.897499,159832000,21.535982
"2014-08-05",23.84,23.92,23.59,23.780001,223732000,21.430096
"2014-08-06",23.6875,23.870001,23.6775,23.74,154232000,21.394049
"2014-08-07",23.7325,23.987499,23.525,23.620001,186844000,21.391787
"2014-08-08",23.565001,23.705,23.32,23.684999,167460000,21.450647
"2014-08-11",23.817499,24.02,23.709999,23.997499,146340000,21.733675
"2014-08-12",24.01,24.219999,23.9025,23.9925,135180000,21.729143
"2014-08-13",24.0375,24.309999,24.01,24.309999,127664000,22.016689
"2014-08-14",24.3325,24.3925,24.200001,24.375,112464000,22.07556
"2014-08-15",24.475,24.547501,24.215,24.495001,195804000,22.18424
"2014-08-18",24.622499,24.842501,24.495001,24.790001,190288000,22.451408
"2014-08-19",24.852501,25.17,24.83,25.1325,277596000,22.761599
"2014-08-20",25.110001,25.272499,24.987499,25.1425,210796000,22.77066
"2014-08-21",25.1425,25.235001,25.0275,25.145,133912000,22.772919
"2014-08-22",25.0725,25.3675,25.047501,25.33,176736000,22.94047
"2014-08-25",25.4475,25.5425,25.32,25.385,161080000,22.990286
"2014-08-26",25.355,25.375,25.215,25.2225,132608000,22.843107
"2014-08-27",25.254999,25.6425,25.174999,25.532499,209476000,23.123867
"2014-08-28",25.397499,25.695,25.389999,25.5625,273840000,23.151037
"2014-08-29",25.715,25.725,25.549999,25.625,178380000,23.207644
"2014-09-02",25.764999,25.934999,25.68,25.825001,214256000,23.388773
"2014-09-03",25.775,25.799999,24.645,24.735001,501684000,22.401598
"2014-09-04",24.7125,25.022499,24.4475,24.530001,342872000,22.21594
"2014-09-05",24.700001,24.8475,24.577499,24.7425,233828000,22.40839
"2014-09-08",24.825001,24.827499,24.512501,24.59,185426800,22.270275
"2014-09-09",24.77,25.77,24.035,24.497499,759385200,22.186506
"2014-09-10",24.502501,25.2775,24.440001,25.25,403478400,22.868017
"2014-09-11",25.102501,25.360001,24.905001,25.3575,249412400,22.965376
"2014-09-12",25.3025,25.547501,25.27,25.415001,250504400,23.017456
"2014-09-15",25.702499,25.762501,25.360001,25.407499,245266000,23.010656
"2014-09-16",24.950001,25.315001,24.7225,25.215,267632400,22.836317
"2014-09-17",25.317499,25.450001,25.147499,25.395,243706000,22.999332
"2014-09-18",25.4825,25.5875,25.389999,25.4475,149197600,23.046888
"2014-09-19",25.5725,25.5875,25.125,25.24,283609600,22.858961
"2014-09-22",25.450001,25.535,25.145,25.264999,211153600,22.881599
"2014-09-23",25.15,25.735001,25.135,25.66,253608800,23.239338
"2014-09-24",25.540001,25.7125,25.299999,25.4375,240687200,23.03783
"2014-09-25",25.127501,25.1775,24.43,24.467501,400368000,22.15934
"2014-09-26",24.6325,25.1875,24.6,25.1875,249482000,22.811411
"2014-09-29",24.6625,25.110001,24.657499,25.0275,199065200,22.666502
"2014-09-30",25.202499,25.385,25.1325,25.1875,221056400,22.811411
"2014-10-01",25.147499,25.172501,24.674999,24.795,205965200,22.45594
"2014-10-02",24.817499,25.055,24.51,24.975,191031200,22.618959
"2014-10-03",24.860001,25.0525,24.76,24.905001,173878400,22.555559
"2014-10-06",24.987499,25.1625,24.855,24.905001,148204800,22.555559
"2014-10-07",24.8575,25.030001,24.682501,24.6875,168376800,22.35858
"2014-10-08",24.690001,25.2775,24.577499,25.200001,229618800,22.822727
"2014-10-09",25.385,25.594999,25.1525,25.254999,309506000,22.872543
"2014-10-10",25.172501,25.5075,25.075001,25.182501,265326400,22.806879
"2014-10-13",25.3325,25.445,24.952499,24.952499,214333600,22.598583
"2014-10-14",25.0975,25.129999,24.6425,24.6875,254754400,22.35858
"2014-10-15",24.4925,24.7875,23.795,24.385,403734400,22.084614
"2014-10-16",23.887501,24.43,23.852501,24.065001,288618000,21.794804
"2014-10-17",24.375,24.75,24.202499,24.4175,272718800,22.114052
"2014-10-20",24.58,24.99,24.555,24.940001,310069200,22.587261
"2014-10-21",25.754999,25.754999,25.317499,25.6175,378495600,23.200844
"2014-10-22",25.709999,26.0275,25.65,25.747499,273052400,23.318588
"2014-10-23",26.02,26.262501,25.907499,26.2075,284298800,23.735188
"2014-10-24",26.295,26.372499,26.1325,26.305,188215600,23.823496
"2014-10-27",26.2125,26.370001,26.174999,26.2775,136750800,23.798584
"2014-10-28",26.35,26.684999,26.3375,26.684999,192243600,24.167643
"2014-10-29",26.6625,26.842501,26.59,26.834999,210751600,24.303492
"2014-10-30",26.74,26.8375,26.475,26.745001,162619200,24.221985
"2014-10-31",27.002501,27.01,26.8025,27,178557200,24.452927
"2014-11-03",27.055,27.575001,27.002501,27.35,209130400,24.769909
"2014-11-04",27.34,27.372499,26.93,27.15,166297600,24.588778
"2014-11-05",27.275,27.325001,27.032499,27.215,149743600,24.647648
"2014-11-06",27.15,27.1975,26.950001,27.174999,139874000,24.718136
"2014-11-07",27.1875,27.33,27.137501,27.252501,134766000,24.788631
"2014-11-10",27.254999,27.3325,27.1675,27.2075,108782000,24.7477
"2014-11-11",27.174999,27.4375,27.1,27.424999,109769200,24.945536
"2014-11-12",27.344999,27.8575,27.342501,27.8125,187769600,25.298006
"2014-11-13",27.950001,28.362499,27.9,28.205,238091600,25.655018
"2014-11-14",28.2875,28.547501,27.8025,28.545,176254400,25.964279
"2014-11-17",28.567499,29.32,28.325001,28.497499,186986800,25.921066
"2014-11-18",28.485001,28.922501,28.4725,28.8675,176896000,26.257622
"2014-11-19",28.860001,28.934999,28.450001,28.6675,167476800,26.075705
"2014-11-20",28.727501,29.215,28.7125,29.077499,173582000,26.448637
"2014-11-21",29.377501,29.3925,29.0075,29.1175,228717200,26.485025
"2014-11-24",29.2125,29.692499,29.155001,29.657499,189803200,26.976194
"2014-11-25",29.7675,29.9375,29.362499,29.4,275361600,26.74198
"2014-11-26",29.485001,29.775,29.4575,29.75,163073200,27.060333
"2014-11-28",29.817499,29.85,29.512501,29.7325,99257600,27.044416
"2014-12-01",29.702499,29.8125,27.817499,28.7675,335256000,26.166662
"2014-12-02",28.375,28.9375,28.1875,28.657499,237395600,26.06661
"2014-12-03",28.9375,29.0875,28.7775,28.9825,172253600,26.362223
"2014-12-04",28.942499,29.299999,28.8225,28.872499,168178000,26.262171
"2014-12-05",28.997499,29.02,28.66,28.75,153275600,26.150747
"2014-12-08",28.525,28.6625,27.905001,28.1,230659600,25.559513
"2014-12-09",27.547501,28.575001,27.3375,28.530001,240832000,25.950634
"2014-12-10",28.602501,28.7125,27.885,27.987499,178261200,25.457186
"2014-12-11",28.065001,28.450001,27.834999,27.905001,165606800,25.382139
"2014-12-12",27.615,27.967501,27.395,27.432501,224112400,24.95236
"2014-12-15",27.674999,27.9,26.5875,27.057501,268872400,24.611263
"2014-12-16",26.592501,27.540001,26.565001,26.6875,243162800,24.274715
"2014-12-17",26.780001,27.459999,26.705,27.352501,213647200,24.879589
"2014-12-18",27.967501,28.1625,27.665001,28.1625,236024800,25.616358
"2014-12-19",28.065001,28.309999,27.915001,27.945,353719200,25.418522
"2014-12-22",28.040001,28.372499,27.9925,28.235001,180670000,25.682306
"2014-12-23",28.307501,28.3325,28.115,28.135,104113600,25.591351
"2014-12-24",28.145,28.1775,28.002501,28.002501,57918400,25.470825
"2014-12-26",28.025,28.629999,28.002501,28.497499,134884000,25.921066
"2014-12-29",28.4475,28.692499,28.424999,28.477501,110395600,25.902882
"2014-12-30",28.41,28.48,28.0275,28.129999,119526000,25.5868
"2014-12-31",28.205,28.282499,27.5525,27.594999,165613600,25.100164
"2015-01-02",27.8475,27.860001,26.8375,27.3325,212818400,24.861401
"2015-01-05",27.0725,27.1625,26.352501,26.5625,257142000,24.161013
"2015-01-06",26.635,26.8575,26.157499,26.565001,263188400,24.163294
"2015-01-07",26.799999,27.049999,26.674999,26.9375,160423600,24.502111
"2015-01-08",27.307501,28.0375,27.174999,27.9725,237458000,25.443539
"2015-01-09",28.1675,28.3125,27.5525,28.002501,214798000,25.470825
"2015-01-12",28.15,28.157499,27.200001,27.3125,198603200,24.84321
"2015-01-13",27.8575,28.200001,27.227501,27.555,268367600,25.06378
"2015-01-14",27.26,27.622499,27.125,27.450001,195826400,24.968279
"2015-01-15",27.5,27.514999,26.665001,26.705,240056000,24.290628
"2015-01-16",26.7575,26.895,26.299999,26.497499,314053200,24.101887
"2015-01-20",26.959999,27.2425,26.625,27.18,199599600,24.722687
"2015-01-21",27.237499,27.764999,27.067499,27.387501,194303600,24.911432
"2015-01-22",27.565001,28.1175,27.43,28.1,215185600,25.559513
"2015-01-23",28.075001,28.4375,27.8825,28.245001,185859200,25.691397
"2015-01-26",28.434999,28.59,28.200001,28.275,222460000,25.718687
"2015-01-27",28.105,28.120001,27.2575,27.285,382274800,24.818195
"2015-01-28",29.407499,29.530001,28.827499,28.827499,585908400,26.221235
"2015-01-29",29.08,29.797501,28.889999,29.725,337745600,27.037596
"2015-01-30",29.6,30,29.2125,29.290001,334982000,26.641926
"2015-02-02",29.512501,29.7925,29.02,29.657499,250956400,26.976194
"2015-02-03",29.625,29.772499,29.4025,29.6625,207662800,26.980745
"2015-02-04",29.625,30.127501,29.577499,29.889999,280598800,27.187677
"2015-02-05",30.004999,30.057501,29.8125,29.985001,168984800,27.381735
"2015-02-06",30.004999,30.0625,29.612499,29.7325,174826400,27.151154
"2015-02-09",29.637501,29.959999,29.6075,29.93,155559200,27.331509
"2015-02-10",30.0425,30.5375,30.040001,30.504999,248034000,27.856583
"2015-02-11",30.692499,31.23,30.625,31.219999,294247200,28.509512
"2015-02-12",31.514999,31.870001,31.3925,31.615,297898000,28.870213
"2015-02-13",31.82,31.82,31.4125,31.77,217088800,29.011759
"2015-02-17",31.872499,32.220001,31.73,31.9575,252609600,29.18298
"2015-02-18",31.907499,32.195,31.862499,32.18,179566800,29.386166
"2015-02-19",32.119999,32.2575,32.0825,32.112499,149449600,29.324518
"2015-02-20",32.154999,32.375,32.012501,32.375,195793600,29.564232
"2015-02-23",32.505001,33.25,32.415001,33.25,283896400,30.363268
"2015-02-24",33.235001,33.400002,32.7925,33.0425,276912400,30.17378
"2015-02-25",32.889999,32.900002,32.037498,32.197498,298846800,29.402138
"2015-02-26",32.197498,32.717499,31.6525,32.605,365150000,29.774269
"2015-02-27",32.5,32.642502,32.060001,32.115002,248059200,29.326809
"2015-03-02",32.3125,32.57,32.075001,32.272499,192386800,29.470625
"2015-03-03",32.240002,32.380001,32.022499,32.34,151265200,29.53227
"2015-03-04",32.275002,32.389999,32.080002,32.134998,126665200,29.345064
"2015-03-05",32.145,32.1875,31.440001,31.602501,226068400,28.858803
"2015-03-06",32.099998,32.342499,31.565001,31.65,291368400,28.902178
"2015-03-09",31.99,32.392502,31.264999,31.785,354114000,29.025455
"2015-03-10",31.602501,31.805,30.950001,31.127501,275426400,28.425037
"2015-03-11",31.1875,31.192499,30.5275,30.559999,275756000,27.906809
"2015-03-12",30.577499,31.225,30.407499,31.112499,193450800,28.411337
"2015-03-13",31.1,31.35,30.645,30.897499,207309200,28.215006
"2015-03-16",30.969999,31.237499,30.717501,31.237499,143497200,28.525484
"2015-03-17",31.475,31.83,31.4125,31.76,204092400,29.002626
"2015-03-18",31.75,32.290001,31.592501,32.1175,261083600,29.32909
"2015-03-19",32.1875,32.3125,31.85,31.875,183238000,29.107641
"2015-03-20",32.0625,32.099998,31.290001,31.475,274780400,28.742371
"2015-03-23",31.780001,31.9625,31.629999,31.8025,150838800,29.041435
"2015-03-24",31.807501,32.009998,31.639999,31.672501,131369200,28.92272
"2015-03-25",31.635,31.705,30.844999,30.844999,206620800,28.167063
"2015-03-26",30.690001,31.219999,30.65,31.059999,190291600,28.363403
"2015-03-27",31.1425,31.174999,30.727501,30.8125,158184800,28.137388
"2015-03-30",31.012501,31.6,31,31.592501,188398800,28.849669
"2015-03-31",31.522499,31.622499,31.09,31.1075,168362400,28.406776
"2015-04-01",31.205,31.280001,30.775,31.0625,162485600,28.365681
"2015-04-02",31.2575,31.389999,31.047501,31.33,128880400,28.609964
"2015-04-06",31.1175,31.877501,31.0825,31.8375,148776000,29.073395
"2015-04-07",31.91,32.029999,31.495001,31.502501,140049200,28.767483
"2015-04-08",31.4625,31.6,31.2425,31.4,149316800,28.673885
"2015-04-09",31.4625,31.645,31.165001,31.639999,129936000,28.893047
"2015-04-10",31.487499,31.8025,31.315001,31.775,160752000,29.016325
"2015-04-13",32.092499,32.142502,31.6525,31.7125,145460400,28.959249
"2015-04-14",31.75,31.8225,31.477501,31.575001,102098400,28.833691
"2015-04-15",31.602501,31.782499,31.502501,31.695,115881600,28.94327
"2015-04-16",31.57,31.775,31.5275,31.5425,113476000,28.804008
"2015-04-17",31.387501,31.535,31.115,31.1875,207828000,28.47983
"2015-04-20",31.3925,32.029999,31.2925,31.9,188217200,29.130468
"2015-04-21",32.025002,32.049999,31.6675,31.727501,129740400,28.972948
"2015-04-22",31.747499,32.217499,31.58,32.154999,150618000,29.363327
"2015-04-23",32.075001,32.605,32.035,32.4175,183083600,29.603045
"2015-04-24",32.622501,32.657501,32.307499,32.57,178103600,29.742304
"2015-04-27",33.077499,33.282501,32.787498,33.162498,387816800,30.283358
"2015-04-28",33.615002,33.634998,32.392502,32.639999,475696000,29.806231
"2015-04-29",32.540001,32.897499,32.075001,32.16,253544400,29.367901
"2015-04-30",32.16,32.16,31.145,31.2875,332781600,28.571152
"2015-05-01",31.525,32.532501,31.325001,32.237499,234050400,29.438671
"2015-05-04",32.375,32.642502,32.064999,32.174999,203953200,29.381592
"2015-05-05",32.037498,32.112499,31.445,31.450001,197085600,28.719543
"2015-05-06",31.639999,31.6875,30.84,31.252501,288564000,28.539185
"2015-05-07",31.192499,31.52,31.004999,31.315001,175763600,28.715712
"2015-05-08",31.67,31.905001,31.5275,31.905001,222201600,29.256735
"2015-05-11",31.8475,31.889999,31.407499,31.58,168143200,28.95871
"2015-05-12",31.4,31.719999,31.205,31.467501,192640000,28.855551
"2015-05-13",31.5375,31.797501,31.467501,31.502501,138776800,28.887644
"2015-05-14",31.852501,32.237499,31.790001,32.237499,180814000,29.561636
"2015-05-15",32.267502,32.372501,32.052502,32.192501,152832000,29.520374
"2015-05-18",32.095001,32.68,32.09,32.547501,203531600,29.845909
"2015-05-19",32.672501,32.720001,32.41,32.517502,178532800,29.818396
"2015-05-20",32.5,32.744999,32.334999,32.514999,145819600,29.816099
"2015-05-21",32.517502,32.907501,32.4575,32.8475,158921600,30.12101
"2015-05-22",32.900002,33.2425,32.849998,33.134998,182384000,30.384638
"2015-05-26",33.150002,33.227501,32.279999,32.404999,282790400,29.715235
"2015-05-27",32.584999,33.064999,32.512501,33.009998,183332800,30.27001
"2015-05-28",32.965,32.987499,32.775002,32.945,122933200,30.210407
"2015-05-29",32.807499,32.862499,32.474998,32.57,203538000,29.866539
"2015-06-01",32.57,32.8475,32.512501,32.634998,128451200,29.926142
"2015-06-02",32.465,32.665001,32.330002,32.490002,134670400,29.793186
"2015-06-03",32.665001,32.735001,32.474998,32.529999,123934000,29.829855
"2015-06-04",32.395,32.645,32.227501,32.34,153800400,29.655628
"2015-06-05",32.375,32.422501,32.09,32.162498,142507200,29.492859
"2015-06-08",32.224998,32.302502,31.7075,31.950001,210699200,29.298
"2015-06-09",31.674999,32.02,31.405001,31.855,224301600,29.210886
"2015-06-10",31.98,32.334999,31.9625,32.220001,156349200,29.545589
"2015-06-11",32.294998,32.544998,32.119999,32.147499,141563600,29.479107
"2015-06-12",32.047501,32.0825,31.7775,31.7925,147544800,29.153574
"2015-06-15",31.525,31.809999,31.4275,31.73,175955600,29.096258
"2015-06-16",31.7575,31.9625,31.592501,31.9,125976400,29.252151
"2015-06-17",31.93,31.969999,31.684999,31.825001,131672400,29.18338
"2015-06-18",31.807501,32.077499,31.805,31.969999,141628800,29.316339
"2015-06-19",31.9275,31.955,31.6,31.65,218867600,29.022902
"2015-06-22",31.872499,32.014999,31.77,31.9025,136157200,29.25444
"2015-06-23",31.870001,31.9025,31.719999,31.7575,121075600,29.121477
"2015-06-24",31.8025,32.450001,31.780001,32.0275,221123600,29.36907
"2015-06-25",32.215,32.299999,31.875,31.875,127752400,29.229227
"2015-06-26",31.9175,31.997499,31.627501,31.6875,176267200,29.057289
"2015-06-29",31.365,31.6175,31.120001,31.1325,196645600,28.548355
"2015-06-30",31.3925,31.530001,31.215,31.3575,177482800,28.754684
"2015-07-01",31.725,31.735001,31.497499,31.65,120955200,29.022902
"2015-07-02",31.6075,31.672501,31.442499,31.610001,108844000,28.986221
"2015-07-06",31.235001,31.557501,31.2125,31.5,112241600,28.885355
"2015-07-07",31.4725,31.5375,30.942499,31.422501,187787200,28.814287
"2015-07-08",31.120001,31.16,30.635,30.6425,243046400,28.099026
"2015-07-09",30.9625,31.014999,29.805,30.0175,314380000,27.525908
"2015-07-10",30.485001,30.9625,30.3025,30.82,245418000,28.261797
"2015-07-13",31.2575,31.440001,31.08,31.415001,165762000,28.807411
"2015-07-14",31.51,31.592501,31.26,31.4025,127072400,28.795944
"2015-07-15",31.43,31.7875,31.395,31.705,134596800,29.073338
"2015-07-16",31.934999,32.142502,31.8375,32.127499,144889600,29.460768
"2015-07-17",32.27,32.404999,32.077499,32.404999,184658800,29.715235
"2015-07-20",32.7425,33.2425,32.674999,33.017502,235600800,30.276894
"2015-07-21",33.212502,33.23,32.580002,32.6875,307025600,29.974287
"2015-07-22",30.497499,31.375,30.497499,31.305,461802400,28.706543
"2015-07-23",31.549999,31.772499,31.264999,31.290001,203998000,28.692789
"2015-07-24",31.33,31.434999,30.975,31.125,168649200,28.541479
"2015-07-27",30.772499,30.9025,30.530001,30.692499,177822000,28.14488
"2015-07-28",30.844999,30.977501,30.637501,30.844999,134472400,28.284719
"2015-07-29",30.7875,30.875,30.567499,30.747499,148046800,28.195309
"2015-07-30",30.58,30.6425,30.4275,30.592501,134513200,28.053183
"2015-07-31",30.65,30.66,30.227501,30.325001,171540000,27.807886
"2015-08-03",30.375,30.6425,29.379999,29.610001,279904000,27.152231
"2015-08-04",29.355,29.424999,28.3125,28.66,496554400,26.281086
"2015-08-05",28.237499,29.360001,28.025,28.85,397250400,26.455313
"2015-08-06",28.9925,29.125,28.530001,28.782499,211612000,26.512884
"2015-08-07",28.645,29.0625,28.625,28.879999,154681600,26.602695
"2015-08-10",29.1325,29.997499,29.1325,29.93,219806400,27.569904
"2015-08-11",29.452499,29.545,28.3325,28.372499,388331200,26.13522
"2015-08-12",28.1325,28.855,27.407499,28.809999,404870000,26.538216
"2015-08-13",29.01,29.1,28.635,28.7875,194143200,26.517494
"2015-08-14",28.58,29.077499,28.502501,28.99,171718000,26.704023
"2015-08-17",29.01,29.4125,28.875,29.290001,163538800,26.980371
"2015-08-18",29.1075,29.360001,29.002501,29.125,138242800,26.828377
"2015-08-19",29.025,29.129999,28.67,28.752501,193146000,26.48525
"2015-08-20",28.52,28.5875,27.907499,28.1625,274006400,25.941778
"2015-08-21",27.6075,27.975,26.4125,26.440001,513102000,24.355104
"2015-08-24",23.717501,27.200001,23,25.780001,648825200,23.747149
"2015-08-25",27.7775,27.7775,25.875,25.934999,414406400,23.889921
"2015-08-26",26.772499,27.4725,26.262501,27.422501,387098400,25.260132
"2015-08-27",28.057501,28.309999,27.504999,28.23,338464400,26.003952
"2015-08-28",28.0425,28.327499,27.885,28.3225,212657600,26.089159
"2015-08-31",28.0075,28.6325,28,28.190001,224917200,25.967106
"2015-09-01",27.5375,27.969999,26.84,26.93,307383600,24.806465
"2015-09-02",27.557501,28.084999,27.282499,28.084999,247555200,25.870384
"2015-09-03",28.122499,28.195,27.51,27.592501,212935600,25.416723
"2015-09-04",27.2425,27.612499,27.127501,27.317499,199985200,25.16341
"2015-09-08",27.9375,28.139999,27.58,28.077499,219374400,25.863482
"2015-09-09",28.440001,28.504999,27.442499,27.5375,340043200,25.36606
"2015-09-10",27.567499,28.32,27.475,28.1425,251571200,25.923351
"2015-09-11",27.9475,28.5525,27.940001,28.5525,199662000,26.301023
"2015-09-14",29.145,29.2225,28.715,28.827499,233453600,26.55434
"2015-09-15",28.9825,29.1325,28.605,29.07,173364800,26.777712
"2015-09-16",29.0625,29.135,28.860001,29.102501,148694000,26.807653
"2015-09-17",28.915001,29.122499,28.43,28.48,256450400,26.234238
"2015-09-18",28.0525,28.575001,27.967501,28.362499,297141200,26.126007
"2015-09-21",28.4175,28.842501,28.415001,28.8025,200888000,26.531311
"2015-09-22",28.344999,28.545,28.129999,28.35,201384800,26.114496
"2015-09-23",28.407499,28.68,28.325001,28.58,143026800,26.326353
"2015-09-24",28.3125,28.875,28.092501,28.75,200878000,26.482946
"2015-09-25",29.110001,29.172501,28.504999,28.6775,224607600,26.416162
"2015-09-28",28.4625,28.6425,28.110001,28.110001,208436000,25.893421
"2015-09-29",28.2075,28.377501,26.965,27.264999,293461600,25.115047
"2015-09-30",27.5425,27.885,27.182501,27.575001,265892000,25.4006
"2015-10-01",27.2675,27.405001,26.827499,27.395,255716400,25.234791
"2015-10-02",27.002501,27.752501,26.887501,27.594999,232079200,25.419024
"2015-10-05",27.469999,27.842501,27.2675,27.695,208258800,25.511141
"2015-10-06",27.657499,27.934999,27.442499,27.827499,192787200,25.633194
"2015-10-07",27.934999,27.942499,27.352501,27.695,187062400,25.511141
"2015-10-08",27.547501,27.547501,27.0525,27.375,247918400,25.216373
"2015-10-09",27.5,28.07,27.372499,28.030001,211064400,25.819729
"2015-10-12",28.182501,28.1875,27.860001,27.9,121868800,25.699968
"2015-10-13",27.705,28.112499,27.67,27.9475,132197200,25.743731
"2015-10-14",27.8225,27.879999,27.389999,27.5525,177849600,25.379879
"2015-10-15",27.7325,28.025,27.622499,27.965,150694000,25.759848
"2015-10-16",27.945,28,27.6325,27.76,156930400,25.571016
"2015-10-19",27.700001,27.9375,27.5275,27.932501,119036800,25.729916
"2015-10-20",27.834999,28.5425,27.705,28.442499,195871200,26.199694
"2015-10-21",28.5,28.895,28.424999,28.440001,167180800,26.197388
"2015-10-22",28.5825,28.875,28.525,28.875,166616400,26.598089
"2015-10-23",29.174999,29.807501,29.0825,29.77,237467600,27.422522
"2015-10-26",29.52,29.532499,28.73,28.82,265335200,26.547428
"2015-10-27",28.85,29.135,28.497499,28.637501,279537600,26.37932
"2015-10-28",29.2325,29.825001,29.014999,29.817499,342205600,27.466272
"2015-10-29",29.674999,30.172501,29.567499,30.1325,204909200,27.756428
"2015-10-30",30.247499,30.305,29.862499,29.875,197461200,27.519243
"2015-11-02",30.200001,30.34,29.9025,30.295,128813200,27.90612
"2015-11-03",30.1975,30.872499,30.174999,30.6425,182076000,28.226217
"2015-11-04",30.782499,30.955,30.405001,30.5,179544400,28.094954
"2015-11-05",30.4625,30.672501,30.045,30.23,158210800,27.965439
"2015-11-06",30.2775,30.452499,30.155001,30.264999,132169200,27.997818
"2015-11-09",30.24,30.452499,30.012501,30.1425,135485600,27.884497
"2015-11-10",29.225,29.5175,29.014999,29.192499,236511600,27.005665
"2015-11-11",29.092501,29.355,28.8025,29.0275,180872000,26.853022
"2015-11-12",29.065001,29.205,28.9125,28.93,130102400,26.762825
"2015-11-13",28.799999,28.8925,28.067499,28.084999,183249600,25.981123
"2015-11-16",27.844999,28.559999,27.75,28.545,152426800,26.406668
"2015-11-17",28.73,28.762501,28.33,28.422501,110467600,26.293344
"2015-11-18",28.940001,29.372499,28.875,29.3225,186698800,27.125925
"2015-11-19",29.41,29.9375,29.190001,29.695,173183200,27.470516
"2015-11-20",29.799999,29.98,29.7125,29.825001,137148400,27.590784
"2015-11-23",29.817499,29.932501,29.334999,29.4375,129930000,27.232309
"2015-11-24",29.3325,29.8375,29.280001,29.719999,171212800,27.493647
"2015-11-25",29.8025,29.807501,29.48,29.5075,85553200,27.297066
"2015-11-27",29.5725,29.602501,29.4,29.452499,52185600,27.246185
"2015-11-30",29.497499,29.852501,29.4375,29.575001,156721200,27.359512
"2015-12-01",29.6875,29.702499,29.215,29.334999,139409600,27.137486
"2015-12-02",29.334999,29.5275,29.02,29.07,133546400,26.892336
"2015-12-03",29.137501,29.1975,28.555,28.799999,166278000,26.642567
"2015-12-04",28.8225,29.8125,28.7775,29.7575,231108000,27.528339
"2015-12-07",29.745001,29.965,29.452499,29.57,128336800,27.354881
"2015-12-08",29.379999,29.65,29.215,29.557501,137238000,27.343323
"2015-12-09",29.41,29.422501,28.77,28.905001,185445600,26.739704
"2015-12-10",29.01,29.235001,28.877501,29.0425,116850800,26.866899
"2015-12-11",28.797501,28.8475,28.2125,28.295,187544800,26.175396
"2015-12-14",28.045,28.17,27.4475,28.120001,257274800,26.013504
"2015-12-15",27.985001,28.200001,27.5875,27.622499,213292400,25.553272
"2015-12-16",27.7675,27.997499,27.200001,27.834999,224954000,25.749855
"2015-12-17",28.004999,28.0625,27.245001,27.245001,179091200,25.204052
"2015-12-18",27.227501,27.379999,26.452499,26.5075,385813200,24.521801
"2015-12-21",26.82,26.842501,26.3925,26.8325,190362400,24.822451
"2015-12-22",26.85,26.93,26.612499,26.807501,131157600,24.799324
"2015-12-23",26.817499,27.2125,26.799999,27.1525,130629600,25.118481
"2015-12-24",27.25,27.25,26.987499,27.0075,54281600,24.984346
"2015-12-28",26.897499,26.922501,26.545,26.705,106816800,24.704502
"2015-12-29",26.74,27.3575,26.715,27.184999,123724800,25.148544
"2015-12-30",27.145,27.174999,26.795,26.83,100855200,24.820139
"2015-12-31",26.752501,26.7575,26.205,26.315001,163649200,24.343718
"2016-01-04",25.6525,26.342501,25.5,26.3375,270597600,24.364536
"2016-01-05",26.4375,26.4625,25.602501,25.6775,223164000,23.753977
"2016-01-06",25.139999,25.592501,24.967501,25.174999,273829600,23.289116
"2016-01-07",24.67,25.032499,24.1075,24.112499,324377600,22.306208
"2016-01-08",24.637501,24.7775,24.190001,24.24,283192000,22.424154
"2016-01-11",24.7425,24.764999,24.334999,24.6325,198957600,22.787258
"2016-01-12",25.137501,25.172501,24.709999,24.99,196616800,23.117975
"2016-01-13",25.08,25.297501,24.325001,24.3475,249758400,22.523605
"2016-01-14",24.49,25.120001,23.934999,24.879999,252680400,23.016216
"2016-01-15",24.049999,24.4275,23.84,24.282499,319335600,22.463472
"2016-01-19",24.602501,24.6625,23.875,24.165001,212350800,22.35478
"2016-01-20",23.775,24.547501,23.355,24.1975,289337600,22.384842
"2016-01-21",24.264999,24.469999,23.735001,24.075001,208646000,22.271521
